fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated
613,Robert Lucarelli,0,1,0,0,"6' 2""",245 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:27:38.667529
614,Brandon Lowe,2,1,0,0,nan,155 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:27:41.534011
615,Waylon Lowe,11,5,0,2,"5' 7""",145 lbs.,nan,Southpaw,"Oct 31, 1980",1.88,55%,2.40,53%,4.47,55%,83%,0.3,2017-12-09 13:27:42.624579
616,Jakob Lovstad,11,4,0,0,"6' 3""",205 lbs.,nan,Orthodox,nan,0.00,0%,9.43,35%,0.00,0%,0%,0.0,2017-12-09 13:27:45.223215
617,Ian Loveland,14,9,0,0,"5' 8""",145 lbs.,nan,Orthodox,"Sep 07, 1983",2.71,40%,2.36,64%,1.00,37%,69%,0.3,2017-12-09 13:27:47.68176
618,Rashard Lovelace,4,1,0,0,nan,155 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:27:50.141304
619,Nate Loughran,9,1,0,0,"6' 2""",185 lbs.,nan,Orthodox,"Jul 28, 1980",1.81,40%,4.11,59%,0.00,0%,0%,2.1,2017-12-09 13:27:53.005815
620,Brendan Loughnane,5,2,0,0,"5' 9""",155 lbs.,"71""",,"May 12, 1989",5.00,63%,3.60,66%,0.00,0%,91%,0.0,2017-12-09 13:27:55.466487
621,Benito Lopez,8,0,0,0,"5' 10""",135 lbs.,"73""",Switch,"Apr 06, 1994",5.13,49%,5.47,60%,0.00,0%,83%,0.0,2017-12-09 13:27:57.718784
622,Matthew Lopez,10,2,0,0,"5' 7""",135 lbs.,"69""",Southpaw,"Jan 21, 1987",2.74,50%,3.02,56%,2.72,66%,60%,1.0,2017-12-09 13:27:59.97304
623,Christopher Lopez,9,1,0,1,"5' 10""",170 lbs.,nan,,"Jan 30, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:28:02.015733
624,Jorge Lopez,11,3,0,0,"5' 10""",170 lbs.,nan,Orthodox,"Nov 21, 1988",2.47,59%,2.57,50%,3.50,41%,81%,0.0,2017-12-09 13:28:04.065549
625,Federico Lopez,5,5,0,0,"5' 4""",139 lbs.,nan,Orthodox,nan,1.78,23%,5.35,30%,0.00,0%,0%,0.0,2017-12-09 13:28:07.135222
626,Steve Lopez,12,6,1,0,"5' 11""",155 lbs.,nan,Orthodox,"Jul 30, 1984",1.39,24%,2.69,62%,0.00,0%,37%,0.0,2017-12-09 13:28:08.978823
627,Ivan Lopez,8,1,1,0,"5' 6""",135 lbs.,nan,Southpaw,nan,0.90,26%,2.24,65%,0.00,0%,30%,0.0,2017-12-09 13:28:11.435911
628,Dileno Lopes,19,3,0,0,"5' 5""",135 lbs.,"65""",,"Sep 26, 1984",2.37,36%,3.33,53%,2.50,31%,100%,1.5,2017-12-09 13:28:13.894865
629,Lucas Lopes,19,13,0,0,"6' 2""",185 lbs.,nan,,"Oct 05, 1979",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:28:16.762323
630,Thomas Longacre,6,1,0,0,"5' 9""",145 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:28:19.427795
631,Rocky Long,19,27,1,0,nan,145 lbs.,nan,,"Feb 18, 1978",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:28:21.061896
632,Hector Lombard,34,8,1,2,"5' 9""",185 lbs.,"71""",Southpaw,"Feb 02, 1978",2.99,44%,3.35,53%,1.93,48%,82%,0.5,2017-12-09 13:28:23.937117
633,David Loiseau,20,10,0,0,"6' 0""",185 lbs.,"76""",Orthodox,"Dec 17, 1979",1.59,44%,3.64,43%,0.43,42%,36%,0.1,2017-12-09 13:28:26.391131
634,Sean Loeffler,25,5,0,0,"6' 3""",185 lbs.,nan,Orthodox,"May 23, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:28:28.030966
635,Artem Lobov,14,14,1,1,"5' 9""",145 lbs.,"65""",Southpaw,"Aug 11, 1986",3.38,42%,4.55,49%,0.45,25%,54%,0.0,2017-12-09 13:28:31.511259
636,John Lober,5,9,4,0,"5' 11""",199 lbs.,nan,Orthodox,"Feb 26, 1968",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:28:33.687962
637,Brian Lo-A-Njoe,6,9,3,0,"5' 7""",155 lbs.,nan,Orthodox,nan,3.87,42%,0.00,0%,0.00,0%,66%,0.0,2017-12-09 13:28:35.916367
638,Abner Lloveras,19,8,1,0,"5' 11""",155 lbs.,"71""",,"Sep 04, 1982",6.27,49%,6.87,43%,2.00,20%,0%,0.0,2017-12-09 13:28:39.085449
639,Wesley Little,4,6,0,0,"6' 4""",205 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:28:40.768519
640,Dean Lister,11,7,0,0,"6' 1""",185 lbs.,"75""",Orthodox,"Feb 13, 1976",1.26,35%,1.89,61%,1.58,15%,50%,1.1,2017-12-09 13:28:43.388823
641,Philipe Lins,10,2,0,0,"6' 2""",205 lbs.,nan,,"Aug 17, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:28:46.095961
642,Lucio Linhares,15,7,0,0,"6' 2""",185 lbs.,nan,Orthodox,"Dec 08, 1973",0.99,22%,3.47,34%,1.86,50%,50%,1.9,2017-12-09 13:28:48.348919
643,John Lineker,30,8,0,0,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.02,39%,3.98,55%,0.56,60%,67%,0.6,2017-12-09 13:28:51.575917
644,Jake Lindsey,9,3,0,0,"5' 11""",155 lbs.,"71""",Switch,"Jun 21, 1986",3.44,52%,4.01,46%,0.65,33%,50%,0.0,2017-12-09 13:28:52.800828
645,Matt Lindland,22,9,0,0,"6' 0""",185 lbs.,"74""",Southpaw,"May 17, 1970",2.62,50%,1.56,52%,3.01,48%,60%,1.3,2017-12-09 13:28:55.684291
646,Miguel Linares,2,4,0,0,nan,nan,nan,,nan,6.51,50%,8.84,36%,0.00,0%,0%,0.0,2017-12-09 13:28:57.731174
647,Douglas Lima,29,6,0,0,"6' 1""",170 lbs.,nan,,"Jan 05, 1988",1.92,36%,2.84,60%,0.60,100%,46%,0.0,2017-12-09 13:28:59.912413
648,Dhiego Lima,14,6,0,0,"6' 2""",170 lbs.,"74""",Orthodox,"Jan 31, 1989",3.59,48%,3.98,52%,3.52,66%,33%,2.3,2017-12-09 13:29:02.538223
649,Juliana Lima,9,4,0,0,"5' 5""",115 lbs.,"65""",Orthodox,"Mar 15, 1982",2.08,43%,1.93,60%,1.85,30%,70%,0.0,2017-12-09 13:29:05.92501
650,Hyun Gyu Lim,13,7,1,0,"6' 3""",170 lbs.,"77""",Orthodox,"Jan 16, 1985",4.45,41%,5.07,51%,0.23,100%,73%,0.2,2017-12-09 13:29:08.188853
651,Donnie Liles,13,5,0,0,"5' 9""",170 lbs.,nan,Orthodox,nan,2.25,41%,1.75,65%,2.50,28%,0%,1.2,2017-12-09 13:29:11.232861
652,Chris Liguori,13,9,0,0,"5' 9""",185 lbs.,nan,Orthodox,nan,0.29,33%,1.44,0%,0.00,0%,50%,0.0,2017-12-09 13:29:13.202623
653,Scott Lighty,6,2,0,0,"6' 2""",205 lbs.,nan,,"Oct 15, 1978",2.91,21%,4.24,49%,0.00,0%,0%,0.0,2017-12-09 13:29:15.34611
654,Sam Liera,4,3,0,0,nan,nan,nan,,nan,0.82,60%,7.36,51%,0.00,0%,66%,0.0,2017-12-09 13:29:20.661821
655,Jae Suk Lim,15,5,0,0,"5' 9""",170 lbs.,nan,Orthodox,"Nov 09, 1979",2.43,50%,4.05,37%,12.16,100%,100%,0.0,2017-12-09 13:29:23.119015
656,Zach Light,8,11,0,0,"5' 8""",170 lbs.,nan,Orthodox,"Feb 06, 1974",0.81,33%,1.90,48%,1.36,100%,0%,0.0,2017-12-09 13:29:24.349972
657,Jess Liaudin,19,11,0,0,"5' 9""",170 lbs.,"72""",Orthodox,nan,2.46,51%,2.76,41%,3.28,53%,30%,1.6,2017-12-09 13:29:25.169789
658,Chuck Liddell,21,8,0,0,"6' 2""",205 lbs.,"76""",Orthodox,"Dec 17, 1969",2.97,35%,2.71,56%,0.44,75%,81%,0.0,2017-12-09 13:29:26.819145
659,Bevon Lewis,3,0,0,0,"6' 3""",185 lbs.,"79""",Orthodox,"May 05, 1991",6.17,49%,3.85,62%,0.00,0%,100%,0.0,2017-12-09 13:29:27.419154
660,Derrick Lewis,18,5,0,1,"6' 3""",260 lbs.,"79""",Orthodox,"Feb 07, 1985",3.20,50%,1.58,50%,0.59,26%,57%,0.0,2017-12-09 13:29:30.498485
661,John Lewis,3,4,3,0,"6' 0""",155 lbs.,nan,Southpaw,nan,0.00,0%,4.00,66%,0.00,0%,0%,0.0,2017-12-09 13:29:32.818039
662,Kyle Levinton,0,3,0,0,nan,nan,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:29:35.202614
663,David Levicki,1,3,0,0,"6' 5""",275 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:29:37.864821
664,Marcus LeVesseur,22,7,0,0,"5' 9""",155 lbs.,"70""",Southpaw,"Jul 17, 1982",2.55,64%,3.70,37%,3.89,36%,83%,0.6,2017-12-09 13:29:39.095536
665,Justin Levens,9,8,0,0,"5' 11""",185 lbs.,nan,Orthodox,"Apr 18, 1980",0.37,20%,3.49,40%,0.00,0%,33%,2.8,2017-12-09 13:29:40.731524
666,Valerie Letourneau,8,6,0,0,"5' 7""",115 lbs.,"68""",Orthodox,"Apr 29, 1983",4.51,37%,5.40,58%,0.77,45%,66%,0.3,2017-12-09 13:29:43.600419
667,Frank Lester,6,6,0,1,"5' 11""",170 lbs.,nan,Orthodox,"Jun 10, 1984",2.18,36%,3.82,53%,0.00,0%,0%,0.0,2017-12-09 13:29:45.856059
668,Brock Lesnar,5,3,0,1,"6' 3""",265 lbs.,"81""",Orthodox,"Jul 12, 1977",3.53,72%,2.11,50%,3.90,55%,60%,0.5,2017-12-09 13:29:48.314792
669,Lukasz Les,7,3,0,0,nan,170 lbs.,nan,,"Nov 05, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:29:50.205547
670,Michael Lerma,0,1,0,0,nan,nan,nan,,nan,0.00,0%,6.47,45%,0.00,0%,0%,0.0,2017-12-09 13:29:52.608328
671,Kimo Leopoldo,10,7,1,0,"6' 3""",235 lbs.,nan,Orthodox,"Jan 05, 1968",0.76,83%,2.12,30%,4.55,100%,0%,2.3,2017-12-09 13:29:56.094462
672,Chad Leonhardt,8,3,0,0,"6' 0""",170 lbs.,nan,,"Feb 19, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:29:58.801033
673,Anthony Leone,9,5,0,0,"5' 6""",135 lbs.,nan,Orthodox,"May 27, 1987",1.94,53%,2.52,56%,1.72,18%,0%,0.0,2017-12-09 13:29:59.776475
674,Alberta Cerra Leon,0,1,0,0,"5' 8""",238 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:30:02.84949
675,Nik Lentz,30,8,2,1,"5' 8""",155 lbs.,"68""",Orthodox,"Aug 13, 1984",3.16,48%,2.93,47%,3.68,36%,44%,1.4,2017-12-09 13:30:05.568379
676,Jean Francois Lenogue,15,14,3,0,"6' 0""",185 lbs.,nan,Orthodox,"Nov 29, 1972",1.13,34%,0.27,60%,0.00,0%,33%,0.0,2017-12-09 13:30:07.559088
677,Jesse Lennox,15,3,0,0,"5' 9""",170 lbs.,"72""",Orthodox,"Mar 10, 1982",2.69,32%,3.20,64%,1.22,66%,63%,0.3,2017-12-09 13:30:10.224466
678,Christophe Leninger,3,4,0,0,"6' 0""",200 lbs.,nan,Southpaw,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:30:11.86334
679,Amanda Lemos,6,1,1,0,"5' 4""",135 lbs.,"65""",Southpaw,"May 22, 1987",8.63,64%,12.81,47%,1.90,100%,0%,0.0,2017-12-09 13:30:13.504896
680,Gabe Lemley,13,9,0,0,"5' 8""",155 lbs.,nan,Orthodox,nan,0.82,35%,6.03,45%,0.00,0%,0%,0.0,2017-12-09 13:30:15.368702
681,Stefan Leko,0,3,0,0,"6' 2""",215 lbs.,nan,Orthodox,"Jun 03, 1974",2.40,43%,6.17,68%,0.00,0%,0%,0.0,2017-12-09 13:30:18.064827
682,Thales Leites,27,8,0,0,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 06, 1981",2.10,39%,3.00,54%,2.03,26%,40%,1.1,2017-12-09 13:30:21.625828
683,Cheyden Leialoha,6,0,0,0,"5' 8""",135 lbs.,"73""",Orthodox,"Mar 15, 1994",1.87,28%,3.20,53%,2.00,33%,71%,0.0,2017-12-09 13:30:23.948337
684,Sherron Leggett,21,6,0,0,"5' 8""",155 lbs.,nan,Southpaw,"Oct 27, 1978",2.86,51%,2.08,47%,5.19,80%,33%,0.0,2017-12-09 13:30:25.595651
685,Ricky Legere Jr.,14,4,0,0,"5' 8""",170 lbs.,nan,,nan,1.07,41%,1.53,60%,5.00,41%,0%,0.0,2017-12-09 13:30:27.425445
686,Rocky Lee,3,2,0,0,"5' 9""",145 lbs.,"68""",Orthodox,"Apr 08, 1987",2.47,51%,5.33,44%,1.00,10%,33%,0.0,2017-12-09 13:30:29.883771
687,Kevin Lee,16,3,0,0,"5' 9""",155 lbs.,"77""",Orthodox,"Sep 04, 1992",3.64,42%,3.09,52%,3.45,42%,73%,1.4,2017-12-09 13:30:32.404457
688,Vaughan Lee,14,11,1,0,"5' 6""",125 lbs.,"66""",Orthodox,"Oct 15, 1982",3.47,47%,2.07,70%,0.81,33%,72%,1.0,2017-12-09 13:30:34.596694
689,Imani Lee,2,3,0,0,nan,nan,nan,Orthodox,nan,0.00,0%,0.94,33%,0.00,0%,0%,0.0,2017-12-09 13:30:37.666702
690,Matt Lee,13,10,1,0,"5' 11""",155 lbs.,nan,Orthodox,nan,0.00,0%,9.68,21%,0.00,0%,0%,0.0,2017-12-09 13:30:39.305979
691,Tommy Lee,25,6,0,1,"5' 7""",145 lbs.,nan,Orthodox,"Jan 20, 1977",0.00,0%,0.30,75%,4.57,33%,0%,0.0,2017-12-09 13:30:41.755397
692,Tae Hyun Lee,1,2,0,0,"6' 6""",295 lbs.,nan,Orthodox,"Jan 17, 1975",1.37,31%,3.89,54%,5.15,100%,0%,0.0,2017-12-09 13:30:43.607189
693,Eun Soo Lee,15,3,0,1,"6' 1""",215 lbs.,nan,Orthodox,"Mar 07, 1982",0.00,0%,3.05,60%,0.00,0%,50%,0.0,2017-12-09 13:30:47.495158
694,Jackie Lee,0,1,0,0,nan,nan,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:30:49.750266
695,David Lee,9,7,0,0,"5' 10""",155 lbs.,nan,Orthodox,nan,1.49,50%,3.31,42%,0.00,0%,50%,0.0,2017-12-09 13:30:52.626264
696,James Lee,14,3,0,1,"5' 11""",205 lbs.,nan,Southpaw,"Sep 22, 1973",1.40,42%,3.72,27%,13.95,50%,0%,7.0,2017-12-09 13:30:55.07547
697,Justin Ledet,9,0,0,1,"6' 4""",240 lbs.,"80""",Orthodox,"Sep 28, 1988",4.71,41%,3.13,61%,0.46,100%,100%,0.5,2017-12-09 13:30:57.947664
698,Stephen Ledbetter,8,3,0,0,"5' 9""",145 lbs.,nan,Orthodox,"Jun 30, 1982",1.20,38%,1.60,57%,5.00,45%,100%,0.0,2017-12-09 13:30:59.785084
699,Mickael Lebout,14,5,1,1,"5' 11""",155 lbs.,"73""",Orthodox,"Aug 16, 1987",2.60,34%,2.98,54%,0.00,0%,60%,0.0,2017-12-09 13:31:02.653241
700,Chris Leben,22,11,0,0,"5' 11""",185 lbs.,"74""",Southpaw,"Jul 21, 1980",2.87,42%,2.87,52%,1.14,41%,53%,0.8,2017-12-09 13:31:06.503019
701,Jerome LeBanner,3,2,0,0,"6' 3""",265 lbs.,nan,Southpaw,"Dec 26, 1972",0.92,35%,1.03,37%,0.00,0%,50%,0.0,2017-12-09 13:31:07.362049
702,Thanh Le,6,1,0,0,"5' 9""",145 lbs.,"74""",Orthodox,"Aug 28, 1985",1.97,40%,1.82,70%,0.00,0%,100%,0.0,2017-12-09 13:31:09.409852
703,Cung Le,9,3,0,0,"5' 9""",185 lbs.,"69""",Southpaw,"May 25, 1972",4.36,48%,2.98,66%,1.37,71%,88%,0.3,2017-12-09 13:31:12.692206
704,Valmir Lazaro,13,4,0,0,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 15, 1985",4.87,37%,4.09,61%,1.33,40%,96%,0.0,2017-12-09 13:31:14.939952
705,Eric Lawson,9,4,0,0,"6' 0""",185 lbs.,nan,Orthodox,nan,1.58,57%,1.97,44%,8.88,42%,0%,3.0,2017-12-09 13:31:16.990432
706,Justin Lawrence,5,2,0,0,"5' 8""",145 lbs.,"67""",Orthodox,"May 15, 1990",3.84,35%,2.83,67%,0.72,28%,73%,0.0,2017-12-09 13:31:19.156527
707,Tom Lawlor,10,6,0,1,"6' 0""",205 lbs.,"74""",Southpaw,"May 15, 1983",2.50,42%,2.41,60%,2.46,32%,57%,1.4,2017-12-09 13:31:21.095018
708,Muhammed Lawal,9,1,0,1,"6' 0""",205 lbs.,"78""",Southpaw,"Jan 11, 1981",3.79,52%,1.61,66%,5.96,75%,87%,0.0,2017-12-09 13:31:27.232405
709,Robbie Lawler,28,11,0,1,"5' 11""",170 lbs.,"74""",Southpaw,"Mar 20, 1982",3.57,45%,3.77,61%,0.78,65%,69%,0.0,2017-12-09 13:31:27.70361
710,Chatt Lavender,9,7,0,0,"5' 8""",170 lbs.,nan,,"May 24, 1976",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:31:28.865028
711,Dan Lauzon,15,4,0,0,"5' 10""",155 lbs.,nan,Orthodox,"Mar 30, 1988",1.34,25%,4.09,61%,1.63,33%,80%,2.7,2017-12-09 13:31:32.76069
712,Joe Lauzon,27,15,0,0,"5' 10""",155 lbs.,"71""",Orthodox,"May 22, 1984",2.64,39%,5.02,56%,2.46,46%,54%,2.2,2017-12-09 13:31:41.574699
713,Jenel Lausa,7,4,0,0,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 01, 1988",1.58,41%,3.69,53%,0.67,66%,60%,1.0,2017-12-09 13:31:42.322694
714,Sione Latu,1,0,0,0,"6' 0""",215 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:31:42.852455
715,Ilir Latifi,14,5,0,1,"5' 10""",205 lbs.,"73""",Orthodox,"Jul 28, 1983",2.11,39%,2.70,51%,2.47,37%,100%,0.5,2017-12-09 13:31:42.870318
716,Bobby Lashley,7,1,0,0,"6' 3""",255 lbs.,"78""",Orthodox,"Jul 16, 1976",3.10,63%,0.76,63%,11.47,70%,0%,0.0,2017-12-09 13:31:44.54159
717,Ryan Larson,6,2,0,0,nan,170 lbs.,nan,,"Dec 30, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:31:46.888991
718,Brock Larson,33,6,0,0,"5' 11""",170 lbs.,"71""",Southpaw,"Aug 23, 1977",1.39,46%,1.50,55%,2.67,34%,43%,2.0,2017-12-09 13:31:49.76078
719,Jeremy Larsen,8,5,0,1,"5' 10""",145 lbs.,"70""",Orthodox,"May 18, 1984",4.87,48%,5.75,57%,2.49,33%,0%,0.0,2017-12-09 13:31:52.418051
720,Lorenz Larkin,18,5,0,1,"5' 11""",170 lbs.,"72""",Orthodox,"Sep 03, 1986",3.53,46%,2.74,63%,0.27,42%,79%,0.1,2017-12-09 13:31:55.293605
721,Icho Larenas,5,4,0,0,"6' 3""",235 lbs.,nan,Orthodox,"Mar 12, 1980",0.17,15%,2.50,28%,0.00,0%,14%,0.0,2017-12-09 13:31:56.105508
722,Anthony Lapsley,25,7,0,2,"5' 9""",170 lbs.,"71""",Southpaw,"Feb 13, 1980",0.53,34%,0.58,66%,0.00,0%,20%,0.0,2017-12-09 13:31:58.56366
723,Chad Laprise,13,2,0,0,"5' 10""",170 lbs.,"71""",,"Jul 23, 1986",4.87,42%,3.64,65%,0.99,55%,78%,0.0,2017-12-09 13:32:01.024526
724,Taylor Lapilus,11,2,0,0,"5' 6""",135 lbs.,"73""",Southpaw,"Apr 08, 1992",3.77,45%,2.00,61%,0.58,40%,81%,0.6,2017-12-09 13:32:03.480547
725,Lina Lansberg,7,3,0,0,"5' 7""",135 lbs.,"65""",Orthodox,"Mar 13, 1982",4.50,58%,6.96,46%,0.50,12%,40%,0.0,2017-12-09 13:32:05.735061
726,Lionel Lanham,3,1,0,0,nan,205 lbs.,nan,,"Aug 31, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:32:07.377002
727,Jeremy Lang,21,2,0,0,"5' 11""",205 lbs.,nan,Southpaw,"May 11, 1975",1.13,50%,1.41,42%,4.22,60%,0%,4.2,2017-12-09 13:32:09.21334
728,Aaron Lanfranco,5,1,0,0,nan,155 lbs.,nan,,"Aug 26, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:32:12.045524
729,Jose Landi-Jons,27,14,0,0,"5' 11""",170 lbs.,nan,Orthodox,"Sep 09, 1973",0.99,40%,0.77,43%,2.20,80%,40%,2.2,2017-12-09 13:32:15.922808
730,Jason Lambert,25,12,0,0,"6' 3""",185 lbs.,"75""",Orthodox,"Jun 03, 1975",3.21,58%,1.84,50%,1.35,36%,28%,2.4,2017-12-09 13:32:17.202483
731,Ricardo Lamas,18,5,0,0,"5' 8""",145 lbs.,"71""",Orthodox,"May 21, 1982",2.74,43%,2.53,57%,1.71,32%,47%,1.1,2017-12-09 13:32:19.317477
732,Todd Lally,2,1,0,0,"5' 7""",145 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:32:21.706205
733,Tim Lajcik,7,6,1,0,"6' 1""",225 lbs.,nan,Orthodox,"Jun 21, 1965",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:32:23.959552
734,Tina Lahdemaki,5,1,0,0,"5' 2""",115 lbs.,"62""",Orthodox,"May 28, 1988",1.93,20%,4.67,57%,0.00,0%,16%,0.0,2017-12-09 13:32:26.618833
735,Noad Lahat,9,2,0,0,"5' 9""",145 lbs.,"69""",Orthodox,"Jun 08, 1984",2.79,46%,1.47,63%,2.37,26%,16%,2.4,2017-12-09 13:32:29.899434
736,Ben Lagman,6,2,0,0,"6' 2""",185 lbs.,nan,,"Sep 04, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:32:32.55937
737,Ryan LaFlare,13,2,0,0,"6' 1""",170 lbs.,"74""",Southpaw,"Oct 01, 1983",3.02,38%,1.87,62%,2.46,50%,65%,0.2,2017-12-09 13:32:35.434762
738,Aspen Ladd,6,0,0,0,"5' 6""",135 lbs.,"66""",Orthodox,"Mar 01, 1995",3.44,43%,5.43,35%,1.99,100%,0%,0.0,2017-12-09 13:32:38.299423
739,Kemran Lachinov,3,2,0,0,nan,170 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:32:41.763671
740,Jeremiah Labiano,11,5,0,0,"5' 10""",135 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:32:43.617677
741,Josh LaBerge,8,5,0,0,"5' 10""",145 lbs.,nan,,nan,2.53,36%,5.33,44%,0.00,0%,71%,0.0,2017-12-09 13:32:46.28217
742,Achmed Labasanov,8,5,0,0,"6' 3""",215 lbs.,nan,Orthodox,"Apr 24, 1978",0.75,39%,1.10,46%,3.00,100%,0%,0.8,2017-12-09 13:32:49.013339
743,Kaleo Kwan,10,13,0,0,"5' 7""",155 lbs.,nan,,"Aug 01, 1970",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:32:51.607555
744,Lina Kvokov,0,3,0,0,"5' 9""",135 lbs.,nan,Orthodox,nan,2.31,30%,12.12,19%,0.00,0%,0%,0.0,2017-12-09 13:32:54.474685
745,Kyle Kurtz,7,5,0,0,nan,170 lbs.,nan,,nan,1.31,36%,2.95,52%,1.23,20%,0%,2.5,2017-12-09 13:32:57.544372
746,Eldari Kurtanidze,0,1,0,0,"5' 6""",235 lbs.,nan,Orthodox,"Apr 16, 1972",0.47,20%,3.72,60%,0.00,0%,0%,0.0,2017-12-09 13:32:59.593655
747,Tsuyoshi Kurihara,6,7,2,0,"5' 10""",185 lbs.,nan,Orthodox,"Jul 13, 1973",0.00,0%,12.00,50%,0.00,0%,0%,0.0,2017-12-09 13:33:02.257579
748,Leo Kuntz,17,3,1,0,"5' 10""",155 lbs.,"74""",Orthodox,"Oct 03, 1983",1.68,32%,3.80,45%,1.99,25%,33%,0.7,2017-12-09 13:33:04.509843
749,Kiichi Kunimoto,18,7,2,1,"5' 10""",170 lbs.,"71""",Orthodox,"May 01, 1981",1.87,44%,3.92,41%,1.59,20%,28%,0.3,2017-12-09 13:33:05.748256
750,Keigo Kunihara,3,2,0,0,"6' 0""",235 lbs.,nan,Orthodox,nan,0.17,10%,1.99,57%,4.97,40%,100%,2.5,2017-12-09 13:33:08.358756
751,Maiju Kujala,6,3,0,0,nan,135 lbs.,nan,,nan,2.50,40%,5.50,36%,0.00,0%,50%,0.0,2017-12-09 13:33:10.446854
752,Anton Kuivanen,17,6,0,0,"5' 8""",155 lbs.,"72""",Orthodox,"May 01, 1984",2.27,38%,1.63,67%,1.20,100%,71%,0.4,2017-12-09 13:33:11.965115
753,Michael Kuiper,12,3,0,0,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 07, 1989",3.28,54%,3.62,54%,2.30,55%,79%,0.0,2017-12-09 13:33:14.75159
754,John Kuhner,1,2,0,0,nan,170 lbs.,nan,,"Oct 12, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:33:17.417418
755,Junya Kudo,8,4,2,0,nan,135 lbs.,nan,Orthodox,nan,1.85,71%,4.44,33%,0.00,0%,0%,0.0,2017-12-09 13:33:20.280938
756,Nikita Krylov,21,5,0,0,"6' 3""",205 lbs.,"77""",Orthodox,"Mar 07, 1992",6.55,60%,2.87,45%,0.37,16%,42%,1.8,2017-12-09 13:33:23.563854
757,Jorgen Kruth,5,0,0,0,"6' 2""",205 lbs.,nan,,"May 08, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:33:24.987371
758,Rene Kronvold,5,1,0,0,"5' 8""",170 lbs.,nan,Orthodox,nan,0.82,100%,2.47,60%,0.00,0%,66%,4.1,2017-12-09 13:33:26.831103
759,Pascal Krauss,11,2,0,0,"6' 1""",170 lbs.,"72""",Orthodox,"Apr 19, 1987",5.45,47%,3.88,59%,1.53,50%,60%,0.9,2017-12-09 13:33:29.392113
760,James Krause,24,7,0,0,"6' 2""",170 lbs.,"73""",Orthodox,"Jun 04, 1986",4.65,45%,4.24,62%,1.00,17%,50%,0.6,2017-12-09 13:33:31.829522
762,Karolina Kowalkiewicz,11,2,0,0,"5' 3""",115 lbs.,"65""",Orthodox,"Oct 15, 1985",5.17,36%,4.75,56%,0.17,25%,85%,0.0,2017-12-09 13:33:37.535855
